id,name,date,count,totalCount,onboardedCount,startingDate
3,Comuni,2024-02-09T00:00:00.000Z,5078,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-02-19T00:00:00.000Z,5163,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-02-29T00:00:00.000Z,5290,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-03-10T00:00:00.000Z,5378,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-03-20T00:00:00.000Z,5502,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-03-30T00:00:00.000Z,5625,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-04-09T00:00:00.000Z,5681,8546,5681,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-04-05T00:00:00.000Z,1,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-04-15T00:00:00.000Z,3,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-04-25T00:00:00.000Z,3,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-05-05T00:00:00.000Z,3,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-05-15T00:00:00.000Z,4,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-05-25T00:00:00.000Z,5,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-06-04T00:00:00.000Z,5,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-06-14T00:00:00.000Z,5,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-06-24T00:00:00.000Z,7,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-07-04T00:00:00.000Z,9,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-07-14T00:00:00.000Z,12,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-07-24T00:00:00.000Z,12,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-08-03T00:00:00.000Z,12,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-08-13T00:00:00.000Z,12,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-08-23T00:00:00.000Z,12,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-09-02T00:00:00.000Z,12,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-09-12T00:00:00.000Z,16,102,36,2023-04-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-09-22T00:00:00.000Z,18,102,36,2023-04-09T00:00:00.000Z
