id,name,date,count,totalCount,onboardedCount,startingDate
5,Pubbliche Amministrazioni Centrali,2023-11-11T00:00:00.000Z,14,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-11-16T00:00:00.000Z,14,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-11-21T00:00:00.000Z,14,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-11-26T00:00:00.000Z,14,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-01T00:00:00.000Z,14,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-06T00:00:00.000Z,15,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-11T00:00:00.000Z,15,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-16T00:00:00.000Z,16,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-21T00:00:00.000Z,16,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-26T00:00:00.000Z,16,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2023-12-31T00:00:00.000Z,17,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-05T00:00:00.000Z,17,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-10T00:00:00.000Z,17,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-15T00:00:00.000Z,17,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-20T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-25T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-30T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-04T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-09T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-14T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-19T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-24T00:00:00.000Z,18,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-29T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-05T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-10T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-15T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-20T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-25T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-30T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-04-04T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-04-09T00:00:00.000Z,19,47,19,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-07T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-12T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-17T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-22T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-27T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-01T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-06T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-11T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-16T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-21T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-26T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-01T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-06T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-11T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-16T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-21T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-26T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-31T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-05T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-10T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-15T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-20T00:00:00.000Z,3,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-25T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-30T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-04T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-09T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-14T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-19T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-24T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-29T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-05T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-10T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-15T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-20T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-25T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-30T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-04-04T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-04-09T00:00:00.000Z,4,22,4,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-10-07T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-10-12T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-10-17T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-10-22T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-10-27T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-11-01T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-11-06T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-11-11T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
7,Regioni e Province autonome,2023-11-16T00:00:00.000Z,18,21,20,2023-10-09T00:00:00.000Z
