id,name,date,count,totalCount,onboardedCount,startingDate
4,Province e Città Metropolitane,2023-09-20T07:46:19.481Z,18,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-09-30T07:46:19.481Z,18,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-10-10T07:46:19.481Z,18,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-10-20T07:46:19.481Z,19,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-10-30T07:46:19.481Z,20,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-11-09T07:46:19.481Z,21,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-11-19T07:46:19.481Z,24,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-11-29T07:46:19.481Z,25,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-12-09T07:46:19.481Z,25,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-12-19T07:46:19.481Z,26,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-12-29T07:46:19.481Z,27,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2024-01-08T07:46:19.481Z,27,102,27,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-01-13T07:46:19.481Z,0,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-01-23T07:46:19.481Z,0,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-02-02T07:46:19.481Z,1,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-02-12T07:46:19.481Z,2,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-02-22T07:46:19.481Z,3,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-03-04T07:46:19.481Z,4,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-03-14T07:46:19.481Z,4,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-03-24T07:46:19.481Z,4,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-04-03T07:46:19.481Z,4,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-04-13T07:46:19.481Z,6,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-04-23T07:46:19.481Z,6,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-05-03T07:46:19.481Z,6,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-05-13T07:46:19.481Z,6,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-05-23T07:46:19.481Z,7,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-06-02T07:46:19.481Z,7,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-06-12T07:46:19.481Z,7,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-06-22T07:46:19.481Z,7,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-07-02T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-07-12T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-07-22T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-08-01T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-08-11T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-08-21T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-08-31T07:46:19.481Z,8,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-09-10T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-09-20T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-09-30T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-10-10T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-10-20T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-10-30T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
5,Pubbliche Amministrazioni Centrali,2023-11-09T07:46:19.481Z,9,47,12,2023-01-13T07:46:19.481Z
